inds,grades
28347,1
28348,1
28349,1
28350,5
28351,5
28352,1
28353,5
28354,1
28355,5
28356,1
28357,1
28358,1
28359,1
28360,1
28361,1
28362,2
28363,5
28364,1
28365,5
28366,1
28367,5
28368,1
28369,5
28370,1
28371,1
28372,5
28373,1
28374,1
28375,1
28376,1
28377,1
28378,1
28379,1
28380,5
28381,5
28382,1
28383,4
28384,1
28385,1
28386,1
28387,1
28388,5
28389,5
28390,1
28391,5
28392,1
28393,5
28394,1
28395,1
28396,5
28397,5
28398,1
28399,5
28400,1
28401,1
28402,1
28403,1
28404,1
28405,5
28406,4
28407,1
28408,5
28409,1
28410,1
28411,5
28412,2
28413,1
28414,5
28415,1
28416,1
28417,1
28418,1
28419,1
28420,1
28421,1
28422,1
28423,5
28424,1
28425,5
28426,1
28427,5
28428,1
28429,5
28430,1
28431,1
28432,5
28433,5
28434,1
28435,1
28436,1
28437,5
28438,5
28439,5
28440,1
28441,1
28442,1
28443,1
28444,5
28445,1
28446,1
28447,3
28448,1
28449,5
28450,1
28451,5
28452,1
28453,3
28454,1
28455,1
28456,5
28457,1
28458,1
28459,1
28460,1
28461,5
28462,4
28463,1
28464,1
28465,1
28466,1
28467,5
28468,5
28469,2
28470,1
28471,1
28472,1
28473,1
28474,1
28475,1
28476,1
28477,1
28478,1
28479,1
28480,5
28481,1
28482,5
28483,1
28484,1
28485,5
28486,1
28487,1
28488,1
28489,1
28490,5
28491,1
28492,3
28493,1
28494,1
28495,1
28496,1
28497,4
28498,1
28499,5
28500,1
28501,5
28502,5
28503,1
28504,1
28505,1
28506,1
28507,5
28508,1
28509,1
28510,1
28511,1
28512,5
28513,1
28514,1
28515,1
28516,1
28517,1
28518,1
28519,1
28520,2
28521,1
28522,5
28523,1
28524,1
28525,1
28526,1
28527,1
28528,5
28529,1
28530,5
28531,1
28532,5
28533,1
28534,1
28535,5
28536,5
28537,1
28538,1
28539,1
28540,1
28541,1
28542,1
28543,2
28544,1
28545,1
28546,1
28547,5
28548,1
28549,1
28550,1
28551,1
28552,5
28553,5
28554,1
28555,5
28556,5
28557,1
28558,3
28559,5
28560,5
28561,1
28562,3
28563,5
28564,1
28565,1
28566,1
28567,5
28568,5
28569,5
28570,5
28571,5
28572,1
28573,1
28574,1
28575,1
28576,5
28577,1
28578,3
28579,1
28580,1
28581,1
28582,5
28583,5
28584,1
28585,1
28586,1
28587,5
28588,1
28589,1
28590,1
28591,1
28592,1
28593,5
28594,1
28595,5
28596,1
28597,1
28598,5
28599,1
28600,1
28601,1
28602,5
28603,1
28604,1
28605,1
28606,1
28607,1
28608,1
28609,5
28610,2
28611,1
28612,5
28613,1
28614,2
28615,1
28616,2
28617,5
28618,5
28619,5
28620,5
28621,1
28622,1
28623,1
28624,5
28625,1
28626,1
28627,1
28628,2
28629,1
28630,1
28631,1
28632,5
28633,1
28634,5
28635,1
28636,1
28637,5
28638,1
28639,1
28640,5
28641,1
28642,4
28643,1
28644,1
28645,1
28646,1
28647,1
28648,5
28649,5
28650,5
28651,1
28652,1
28653,1
28654,1
28655,1
28656,5
28657,1
28658,1
28659,5
28660,1
28661,1
28662,1
28663,5
28664,1
28665,5
28666,1
28667,5
28668,1
28669,1
28670,5
28671,1
28672,5
28673,5
28674,1
28675,1
28676,1
28677,5
28678,1
28679,1
28680,1
28681,5
28682,1
28683,1
28684,1
28685,2
28686,1
28687,3
28688,1
28689,5
28690,1
28691,1
28692,4
28693,1
28694,5
28695,3
28696,1
28697,1
28698,1
28699,2
28700,1
28701,1
28702,5
28703,1
28704,2
28705,1
28706,4
28707,1
28708,1
28709,1
28710,5
28711,1
28712,5
28713,1
28714,5
28715,2
28716,1
28717,1
28718,1
28719,1
28720,1
28721,1
28722,2
28723,1
28724,5
28725,5
28726,5
28727,5
28728,5
28729,5
28730,5
28731,1
28732,1
28733,1
28734,1
28735,5
28736,5
28737,1
28738,1
28739,1
28740,5
28741,5
28742,1
28743,5
28744,1
28745,1
28746,1
28747,5
28748,1
28749,1
28750,1
28751,1
28752,3
28753,1
28754,5
28755,1
28756,1
28757,1
28758,1
28759,1
28760,1
28761,2
28762,1
28763,1
28764,1
28765,5
28766,1
28767,1
28768,1
28769,1
28770,5
28771,1
28772,1
28773,5
28774,5
28775,1
28776,1
28777,1
28778,1
28779,5
28780,5
28781,2
28782,5
28783,1
28784,1
28785,1
28786,1
28787,5
28788,5
28789,1
28790,5
28791,3
28792,1
28793,1
28794,1
28795,1
28796,1
28797,1
28798,1
28799,1
28800,5
28801,1
28802,1
28803,1
28804,1
28805,5
28806,1
28807,5
28808,1
28809,1
28810,3
28811,5
28812,5
28813,2
28814,1
28815,1
28816,1
28817,5
28818,5
28819,1
28820,1
28821,5
28822,3
28823,5
28824,5
28825,1
28826,1
28827,5
28828,1
28829,1
28830,5
28831,1
28832,5
28833,5
28834,5
28835,3
28836,1
28837,1
28838,2
28839,1
28840,5
28841,1
28842,1
28843,1
28844,1
28845,1
28846,5
28847,1
28848,1
28849,5
28850,5
28851,1
28852,1
28853,2
28854,1
28855,5
28856,1
28857,5
28858,1
28859,1
28860,1
28861,1
28862,5
28863,1
28864,1
28865,5
28866,5
28867,1
28868,1
28869,1
28870,1
28871,1
28872,5
28873,1
28874,1
28875,5
28876,3
28877,1
28878,1
28879,1
28880,1
28881,5
28882,1
28883,1
28884,1
28885,1
28886,1
28887,1
28888,5
28889,1
28890,1
28891,3
28892,5
28893,1
28894,1
28895,5
28896,1
28897,5
28898,1
28899,5
28900,1
28901,1
28902,1
28903,2
28904,5
28905,1
28906,1
28907,1
28908,5
28909,5
28910,1
28911,5
28912,1
28913,5
28914,1
28915,1
28916,1
28917,1
28918,1
28919,5
28920,1
28921,5
28922,1
28923,5
28924,5
28925,5
28926,5
28927,5
28928,5
28929,1
28930,1
28931,5
28932,1
28933,1
28934,1
28935,1
28936,3
28937,5
28938,1
28939,1
28940,1
28941,1
28942,1
28943,1
28944,1
28945,1
28946,5
28947,4
28948,1
28949,1
28950,1
28951,1
28952,1
28953,5
28954,1
28955,1
28956,1
28957,1
28958,1
28959,1
28960,1
28961,1
28962,5
28963,5
28964,1
28965,5
28966,5
28967,5
28968,1
28969,1
28970,1
28971,1
28972,5
28973,1
28974,1
28975,1
28976,1
28977,5
28978,1
28979,1
28980,1
28981,1
28982,1
28983,1
28984,2
28985,1
28986,1
28987,1
28988,1
28989,5
28990,3
28991,5
28992,3
28993,5
28994,1
28995,5
28996,1
28997,3
28998,5
28999,1
29000,5
29001,1
29002,3
29003,1
29004,5
29005,1
29006,1
29007,1
29008,1
29009,1
29010,5
29011,1
29012,1
29013,1
29014,1
29015,5
29016,1
29017,1
29018,5
29019,1
29020,1
29021,5
29022,1
29023,1
29024,5
29025,1
29026,5
29027,1
29028,5
29029,1
29030,4
29031,1
29032,1
29033,1
29034,5
29035,5
29036,1
29037,5
29038,1
29039,5
29040,2
29041,5
29042,1
29043,1
29044,5
29045,1
29046,1
29047,5
29048,1
29049,5
29050,1
29051,1
29052,1
29053,1
29054,1
29055,1
29056,5
29057,5
29058,1
29059,2
29060,5
29061,1
29062,1
29063,2
29064,1
29065,1
29066,1
29067,1
29068,1
29069,1
29070,5
29071,1
29072,1
29073,1
29074,1
29075,1
29076,1
29077,1
29078,1
29079,1
29080,1
29081,4
29082,4
29083,5
29084,5
29085,3
29086,1
29087,1
29088,5
29089,1
29090,1
29091,5
29092,1
29093,1
29094,1
29095,5
29096,5
29097,5
29098,1
29099,2
29100,1
29101,1
29102,1
29103,1
29104,5
29105,1
29106,1
29107,5
29108,1
29109,1
29110,1
29111,1
29112,5
29113,5
29114,1
29115,1
29116,1
29117,1
29118,1
29119,1
29120,1
29121,1
29122,1
29123,1
29124,1
29125,1
29126,5
29127,1
29128,5
29129,5
29130,1
29131,1
29132,5
29133,5
29134,1
29135,1
29136,1
29137,1
29138,1
29139,5
29140,1
29141,5
29142,1
29143,2
29144,5
29145,4
29146,5
29147,1
29148,1
29149,1
29150,1
29151,1
29152,1
29153,1
29154,5
29155,1
29156,5
29157,5
29158,1
29159,5
29160,5
29161,5
29162,1
29163,1
29164,5
29165,1
29166,3
29167,1
29168,1
29169,1
29170,3
29171,1
29172,2
29173,5
29174,5
29175,5
29176,1
29177,5
29178,5
29179,1
29180,1
29181,1
29182,1
29183,1
29184,5
29185,1
29186,5
29187,3
29188,1
29189,1
29190,3
29191,5
29192,3
29193,1
29194,1
29195,1
29196,1
29197,1
29198,5
29199,2
29200,1
29201,5
29202,1
29203,5
29204,1
29205,5
29206,1
29207,1
29208,1
29209,1
29210,5
29211,1
29212,1
29213,1
29214,1
29215,1
29216,5
29217,5
29218,1
29219,1
29220,1
29221,5
29222,1
29223,1
29224,1
29225,1
29226,1
29227,1
29228,1
29229,5
29230,1
29231,5
29232,1
29233,1
29234,5
29235,1
29236,5
29237,1
29238,1
29239,5
29240,5
29241,1
29242,5
29243,1
29244,2
29245,1
29246,1
29247,1
29248,5
29249,1
29250,1
29251,1
29252,5
29253,1
29254,1
29255,5
29256,1
29257,1
29258,5
29259,1
29260,1
29261,5
29262,1
29263,5
29264,1
29265,1
29266,1
29267,1
29268,1
29269,1
29270,1
29271,5
29272,1
29273,5
29274,1
29275,1
29276,1
29277,1
29278,1
29279,1
29280,1
29281,5
29282,5
29283,2
29284,4
29285,1
29286,1
29287,1
29288,5
29289,1
29290,1
29291,1
29292,3
29293,1
29294,5
29295,1
29296,1
29297,1
29298,5
29299,1
29300,5
29301,1
29302,5
29303,2
29304,1
29305,1
29306,1
29307,5
29308,5
29309,1
29310,1
29311,1
29312,1
29313,5
29314,1
29315,5
29316,1
29317,1
29318,1
29319,5
29320,5
29321,1
29322,1
29323,5
29324,1
29325,1
29326,1
29327,1
29328,1
29329,2
29330,1
29331,1
29332,1
29333,1
29334,1
29335,1
29336,1
29337,5
29338,1
29339,1
29340,1
29341,5
29342,5
29343,1
29344,1
29345,1
29346,1
29347,1
29348,1
29349,3
29350,1
29351,5
29352,1
29353,1
29354,5
29355,5
29356,1
29357,1
29358,1
29359,5
29360,1
29361,1
29362,5
29363,1
29364,1
29365,1
29366,3
29367,1
29368,5
29369,5
29370,1
29371,5
29372,1
29373,1
29374,1
29375,1
29376,5
29377,5
29378,1
29379,1
29380,1
29381,5
29382,1
29383,1
29384,5
29385,1
29386,5
29387,2
29388,1
29389,1
29390,1
29391,1
29392,5
29393,1
29394,1
29395,5
29396,5
29397,1
29398,5
29399,1
29400,5
29401,1
29402,1
29403,1
29404,5
29405,1
29406,1
29407,2
29408,1
29409,5
29410,1
29411,1
29412,2
29413,1
29414,1
29415,1
29416,1
29417,1
29418,1
29419,1
29420,1
29421,1
29422,1
29423,1
29424,1
29425,5
29426,5
29427,5
29428,2
29429,1
29430,1
29431,2
29432,1
29433,5
29434,1
29435,1
29436,1
29437,5
29438,1
29439,5
29440,1
29441,1
29442,1
29443,1
29444,2
29445,1
29446,1
29447,1
29448,1
29449,1
29450,1
29451,5
29452,1
29453,1
29454,5
29455,1
29456,1
29457,1
29458,1
29459,2
29460,3
29461,1
29462,1
29463,1
29464,1
29465,1
29466,5
29467,1
29468,1
29469,1
29470,1
29471,1
29472,1
29473,5
29474,1
29475,1
29476,1
29477,1
29478,1
29479,3
29480,1
29481,5
29482,1
29483,5
29484,1
29485,5
29486,1
29487,2
29488,1
29489,1
29490,5
29491,5
29492,1
29493,1
29494,5
29495,1
29496,5
29497,1
29498,5
29499,5
29500,1
29501,1
29502,2
29503,5
29504,1
29505,1
29506,1
29507,5
29508,5
29509,1
29510,1
29511,1
29512,5
29513,1
29514,1
29515,1
29516,1
29517,1
29518,1
29519,1
29520,1
29521,5
29522,1
29523,1
29524,5
29525,5
29526,2
29527,5
29528,1
29529,1
29530,2
29531,1
29532,1
29533,1
29534,1
29535,1
29536,1
29537,1
29538,5
29539,1
29540,5
29541,5
29542,5
29543,5
29544,1
29545,1
29546,1
29547,1
29548,5
29549,1
29550,3
29551,1
29552,1
29553,1
29554,5
29555,1
29556,5
29557,1
29558,1
29559,1
29560,1
29561,1
29562,1
29563,1
29564,1
29565,5
29566,1
29567,5
29568,1
29569,1
29570,1
29571,1
29572,5
29573,1
29574,5
29575,1
29576,5
29577,1
29578,5
29579,1
29580,1
29581,1
29582,1
29583,1
29584,1
29585,1
29586,1
29587,5
29588,2
29589,5
29590,1
29591,5
29592,1
29593,5
29594,1
29595,1
29596,4
29597,1
29598,1
29599,1
29600,1
29601,1
29602,5
29603,5
29604,1
29605,1
29606,1
29607,1
29608,1
29609,1
29610,5
29611,1
29612,1
29613,1
29614,1
29615,1
29616,1
29617,1
29618,5
29619,1
29620,1
29621,5
29622,1
29623,1
29624,1
29625,1
29626,1
29627,2
29628,1
29629,1
29630,5
29631,5
29632,4
29633,5
29634,1
29635,2
29636,1
29637,1
29638,1
29639,1
29640,1
29641,1
29642,5
29643,1
29644,5
29645,5
29646,1
29647,5
29648,5
29649,1
29650,1
29651,5
29652,1
29653,1
29654,1
29655,1
29656,3
29657,1
29658,1
29659,5
29660,1
29661,5
29662,1
29663,1
29664,5
29665,1
29666,1
29667,1
29668,5
29669,1
29670,5
29671,1
29672,5
29673,1
29674,1
29675,5
29676,5
29677,1
29678,1
29679,1
29680,1
29681,5
29682,5
29683,1
29684,1
29685,1
29686,5
29687,1
29688,4
29689,5
29690,1
29691,3
29692,1
29693,1
29694,5
29695,1
29696,1
29697,1
29698,5
29699,1
29700,1
29701,1
29702,1
29703,4
29704,1
29705,1
29706,1
29707,5
29708,1
29709,5
29710,5
29711,1
29712,1
29713,1
29714,1
29715,1
29716,5
29717,1
29718,1
29719,1
29720,1
29721,1
29722,2
29723,2
29724,5
29725,5
29726,1
29727,1
29728,1
29729,5
29730,5
29731,5
29732,1
29733,5
29734,5
29735,5
29736,1
29737,1
29738,1
29739,5
29740,1
29741,5
29742,1
29743,1
29744,2
29745,5
29746,1
29747,5
29748,5
29749,1
29750,1
29751,1
29752,1
29753,1
29754,5
29755,1
29756,1
29757,1
29758,5
29759,5
29760,1
29761,5
29762,5
29763,5
29764,1
29765,1
29766,1
29767,1
29768,1
29769,1
29770,1
29771,1
29772,1
29773,1
29774,1
29775,1
29776,1
29777,1
29778,1
29779,1
29780,1
29781,5
29782,5
29783,1
29784,2
29785,5
29786,1
29787,5
29788,1
29789,1
29790,1
29791,1
29792,1
29793,5
29794,5
29795,3
29796,2
29797,1
29798,1
29799,1
29800,1
29801,1
29802,5
29803,1
29804,1
29805,1
29806,2
29807,1
29808,1
29809,2
29810,1
29811,1
29812,1
29813,1
29814,1
29815,1
29816,1
29817,1
29818,1
29819,1
29820,1
29821,1
29822,2
29823,3
29824,2
29825,5
29826,1
29827,1
29828,1
29829,1
29830,1
29831,1
29832,1
29833,1
29834,1
29835,5
29836,1
29837,1
29838,4
29839,2
29840,5
29841,1
29842,1
29843,1
29844,5
29845,5
29846,5
29847,1
29848,1
29849,5
29850,5
29851,1
29852,1
29853,1
29854,1
29855,5
29856,5
29857,1
29858,1
29859,5
29860,5
29861,5
29862,5
29863,1
29864,1
29865,1
29866,1
29867,1
29868,5
29869,1
29870,1
29871,1
29872,5
29873,1
29874,1
29875,5
29876,5
29877,1
29878,1
29879,5
29880,1
29881,1
29882,1
29883,3
29884,1
29885,5
29886,1
29887,1
29888,1
29889,1
29890,5
29891,1
29892,1
29893,5
29894,5
29895,1
29896,5
29897,1
29898,5
29899,5
29900,1
29901,1
29902,1
29903,5
29904,5
29905,1
29906,5
29907,1
29908,1
29909,1
29910,1
29911,1
29912,5
29913,1
29914,1
29915,1
29916,1
29917,1
29918,1
29919,5
29920,1
29921,1
29922,1
29923,1
29924,1
29925,1
29926,1
29927,1
29928,1
29929,5
29930,5
29931,5
29932,5
29933,1
29934,1
29935,5
29936,1
29937,1
29938,1
29939,5
29940,1
29941,1
29942,1
29943,5
29944,1
29945,1
29946,1
29947,1
29948,1
29949,5
29950,1
29951,5
29952,5
29953,1
29954,1
29955,1
29956,1
29957,5
29958,1
29959,1
29960,5
29961,1
29962,1
29963,5
29964,5
29965,1
29966,5
29967,1
29968,1
29969,1
29970,2
29971,1
29972,1
29973,1
29974,1
29975,1
29976,1
29977,5
29978,5
29979,5
29980,1
29981,5
29982,1
29983,1
29984,5
29985,1
29986,5
29987,1
29988,5
29989,1
29990,4
29991,1
29992,1
29993,1
29994,1
29995,3
29996,5
29997,5
29998,1
29999,2
30000,1
30001,1
30002,1
30003,1
30004,1
30005,1
30006,1
30007,2
30008,3
30009,2
30010,5
30011,5
30012,1
30013,5
30014,5
30015,5
30016,1
30017,1
30018,1
30019,5
30020,1
30021,5
30022,3
30023,5
30024,5
30025,1
30026,1
30027,1
30028,1
30029,5
30030,1
30031,1
30032,5
30033,5
30034,1
30035,1
30036,1
30037,5
30038,1
30039,1
30040,5
30041,5
30042,5
30043,5
30044,1
30045,1
30046,1
30047,1
30048,1
30049,5
30050,1
30051,2
30052,1
30053,1
30054,1
30055,1
30056,5
30057,1
30058,1
30059,5
30060,5
30061,5
30062,1
30063,1
30064,1
30065,1
30066,1
30067,1
30068,1
30069,5
30070,5
30071,5
30072,1
30073,1
30074,5
30075,1
30076,5
30077,1
30078,4
30079,1
30080,5
30081,1
30082,1
30083,1
30084,1
30085,5
30086,5
30087,1
30088,1
30089,1
30090,1
30091,5
30092,5
30093,1
30094,1
30095,1
30096,1
30097,1
30098,1
30099,1
30100,1
30101,1
30102,1
30103,1
30104,1
30105,5
30106,5
30107,5
30108,2
30109,5
30110,5
30111,1
30112,1
30113,5
30114,5
30115,1
30116,5
30117,1
30118,5
30119,5
30120,1
30121,1
30122,1
30123,2
30124,1
30125,3
30126,1
30127,1
30128,1
30129,5
30130,1
30131,1
30132,5
30133,1
30134,1
30135,1
30136,1
30137,1
30138,2
30139,1
30140,3
30141,1
30142,1
30143,1
30144,5
30145,1
30146,1
30147,5
30148,1
30149,1
30150,5
30151,2
30152,1
30153,5
30154,2
30155,1
30156,1
30157,5
30158,5
30159,1
30160,1
30161,1
30162,5
30163,1
30164,1
30165,1
30166,1
30167,1
30168,1
30169,1
30170,5
30171,5
30172,5
30173,5
30174,5
30175,1
30176,5
30177,5
30178,1
30179,5
30180,5
30181,1
30182,1
30183,1
30184,1
30185,1
30186,5
30187,1
30188,1
30189,1
30190,5
30191,5
30192,1
30193,5
30194,1
30195,3
30196,1
30197,1
30198,5
30199,1
30200,1
30201,1
30202,5
30203,1
30204,1
30205,5
30206,1
30207,5
30208,5
30209,1
30210,1
30211,1
30212,1
30213,1
30214,5
30215,1
30216,1
30217,5
30218,1
30219,1
30220,1
30221,5
30222,4
30223,1
30224,1
30225,1
30226,1
30227,1
30228,5
30229,5
30230,1
30231,1
30232,5
30233,1
30234,1
30235,1
30236,1
30237,5
30238,5
30239,1
30240,1
30241,1
30242,1
30243,1
30244,1
30245,5
30246,1
30247,1
30248,1
30249,5
30250,5
30251,1
30252,1
30253,1
30254,5
30255,1
30256,1
30257,1
30258,3
30259,1
30260,2
30261,1
30262,5
30263,1
30264,1
30265,1
30266,1
30267,1
30268,1
30269,1
30270,3
30271,1
30272,1
30273,1
30274,1
30275,5
30276,1
30277,1
30278,5
30279,1
30280,5
30281,5
30282,5
30283,1
30284,1
30285,1
30286,4
30287,5
30288,1
30289,1
30290,5
30291,1
30292,1
30293,1
30294,3
30295,2
30296,1
30297,5
30298,1
30299,1
30300,5
30301,1
30302,1
30303,1
30304,1
30305,1
30306,5
30307,1
30308,5
30309,5
30310,5
30311,1
30312,1
30313,5
30314,1
30315,5
30316,1
30317,1
30318,5
30319,5
30320,5
30321,1
30322,5
30323,1
30324,1
30325,3
30326,5
30327,5
30328,5
30329,1
30330,5
30331,1
30332,1
30333,5
30334,1
30335,1
30336,1
30337,5
30338,1
30339,3
30340,1
30341,5
30342,1
30343,3
30344,1
30345,5
30346,1
30347,5
30348,1
30349,1
30350,1
30351,5
30352,1
30353,5
30354,1
30355,1
30356,1
30357,5
30358,5
30359,1
30360,1
30361,1
30362,1
30363,1
30364,1
30365,5
30366,5
30367,1
30368,1
30369,1
30370,2
30371,5
30372,5
30373,4
30374,1
30375,5
30376,1
30377,5
30378,1
30379,5
30380,1
30381,1
30382,1
30383,2
30384,1
30385,5
30386,1
30387,1
30388,1
30389,5
30390,1
30391,1
30392,5
30393,1
30394,2
30395,1
30396,1
30397,1
30398,5
30399,5
30400,5
30401,5
30402,1
30403,1
30404,5
30405,1
30406,1
30407,1
30408,1
30409,1
30410,3
30411,1
30412,1
30413,1
30414,1
30415,2
30416,5
30417,1
30418,1
30419,1
30420,1
30421,1
30422,1
30423,1
30424,1
30425,1
30426,1
30427,1
30428,1
30429,5
30430,1
30431,1
30432,5
30433,1
30434,1
30435,1
30436,1
30437,1
30438,5
30439,5
30440,1
30441,5
30442,5
30443,1
30444,1
30445,1
30446,1
30447,1
30448,1
30449,1
30450,1
30451,1
30452,1
30453,1
30454,4
30455,1
30456,5
30457,5
30458,1
30459,1
30460,1
30461,1
30462,1
30463,1
30464,1
30465,1
30466,1
30467,5
30468,5
30469,1
30470,5
30471,5
30472,5
30473,1
30474,1
30475,1
30476,1
30477,1
30478,5
30479,5
30480,1
30481,5
30482,1
30483,1
30484,5
30485,1
30486,1
30487,5
30488,1
30489,5
30490,1
30491,1
30492,1
30493,1
30494,3
30495,3
30496,1
30497,5
30498,5
30499,1
30500,5
30501,5
30502,3
30503,1
30504,1
30505,1
30506,1
30507,5
30508,1
30509,1
30510,5
30511,1
30512,1
30513,3
30514,1
30515,1
30516,3
30517,5
30518,1
30519,5
30520,1
30521,1
30522,1
30523,1
30524,1
30525,5
30526,1
30527,1
30528,5
30529,1
30530,5
30531,1
30532,5
30533,1
30534,1
30535,5
30536,1
30537,5
30538,1
30539,1
30540,5
30541,1
30542,5
30543,1
30544,1
30545,1
30546,5
30547,1
30548,5
30549,1
30550,5
30551,1
30552,1
30553,1
30554,1
30555,1
30556,1
30557,1
30558,1
30559,1
30560,1
30561,1
30562,1
30563,1
30564,1
30565,1
30566,5
30567,1
30568,5
30569,5
30570,1
30571,1
30572,1
30573,5
30574,5
30575,1
30576,1
30577,1
30578,1
30579,1
30580,1
30581,1
30582,1
30583,1
30584,5
30585,1
30586,5
30587,1
30588,1
30589,1
30590,5
30591,1
30592,2
30593,1
30594,1
30595,1
30596,5
30597,1
30598,1
30599,5
30600,5
30601,1
30602,5
30603,1
30604,5
30605,1
30606,1
30607,1
30608,1
30609,1
30610,5
30611,1
30612,5
30613,1
30614,5
30615,1
30616,1
30617,1
30618,1
30619,1
30620,2
30621,1
30622,5
30623,5
30624,1
30625,1
30626,1
30627,1
30628,1
30629,1
30630,1
30631,1
30632,1
30633,4
30634,5
30635,5
30636,1
30637,1
30638,1
30639,1
30640,5
30641,1
30642,5
30643,1
30644,1
30645,3
30646,1
30647,1
30648,5
30649,1
30650,1
30651,5
30652,1
30653,1
30654,1
30655,3
30656,1
30657,5
30658,1
30659,5
30660,5
30661,5
30662,1
30663,1
30664,1
30665,5
30666,1
30667,5
30668,1
30669,1
30670,1
30671,1
30672,1
30673,5
30674,1
30675,1
30676,1
30677,5
30678,1
30679,5
30680,5
30681,1
30682,1
30683,1
30684,1
30685,1
30686,5
30687,1
30688,1
30689,1
30690,1
30691,5
30692,5
30693,1
30694,1
30695,1
30696,2
30697,1
30698,1
30699,1
30700,1
30701,3
30702,5
30703,1
30704,5
30705,1
30706,1
30707,5
30708,5
30709,1
30710,1
30711,1
30712,1
30713,3
30714,1
30715,1
30716,3
30717,5
30718,5
30719,1
30720,1
30721,1
30722,1
30723,1
30724,1
30725,1
30726,1
30727,1
30728,1
30729,1
30730,1
30731,1
30732,1
30733,5
30734,1
30735,1
30736,1
30737,5
30738,1
30739,1
30740,1
30741,5
30742,5
30743,1
30744,1
30745,1
30746,1
30747,1
30748,3
30749,1
30750,1
30751,1
30752,1
30753,1
30754,1
30755,1
30756,1
30757,1
30758,1
30759,1
30760,1
30761,1
30762,1
30763,1
30764,1
30765,1
30766,1
30767,1
30768,1
30769,1
30770,1
30771,5
30772,1
30773,5
30774,1
30775,1
30776,1
30777,4
30778,1
30779,1
30780,5
30781,1
30782,4
30783,1
30784,1
30785,1
30786,5
30787,5
30788,1
30789,1
30790,1
30791,2
30792,1
30793,3
30794,1
30795,2
30796,1
30797,1
30798,1
30799,5
30800,5
30801,5
30802,1
30803,1
30804,1
30805,5
30806,1
30807,5
30808,1
30809,1
30810,1
30811,1
30812,1
30813,5
30814,2
30815,1
30816,1
30817,1
30818,1
30819,1
30820,5
30821,5
30822,1
30823,1
30824,1
30825,5
30826,1
30827,1
30828,1
30829,1
30830,5
30831,5
30832,1
30833,1
30834,1
30835,1
30836,1
30837,5
30838,1
30839,1
30840,5
30841,5
30842,1
30843,1
30844,1
30845,1
30846,1
30847,3
30848,5
30849,1
30850,2
30851,1
30852,1
30853,1
30854,1
30855,1
30856,5
30857,1
30858,5
30859,1
30860,5
30861,1
30862,1
30863,1
30864,5
30865,1
30866,5
30867,1
30868,1
30869,5
30870,4
30871,1
30872,5
30873,5
30874,1
30875,1
30876,1
30877,1
30878,1
30879,5
30880,1
30881,1
30882,1
30883,1
30884,1
30885,5
30886,1
30887,1
30888,1
30889,1
30890,1
30891,2
30892,1
30893,5
30894,1
30895,5
30896,5
30897,1
30898,1
30899,5
30900,1
30901,1
30902,5
30903,1
30904,5
30905,1
30906,1
30907,1
30908,1
30909,5
30910,1
30911,1
30912,1
30913,1
30914,1
30915,2
30916,5
30917,1
30918,3
30919,5
30920,5
30921,1
30922,1
30923,1
30924,1
30925,5
30926,1
30927,1
30928,1
30929,5
30930,1
30931,5
30932,1
30933,1
30934,1
30935,5
30936,1
30937,5
30938,5
30939,1
30940,1
30941,1
30942,1
30943,2
30944,1
30945,1
30946,1
30947,1
30948,1
30949,1
30950,1
30951,5
30952,1
30953,1
30954,1
30955,5
30956,1
30957,3
30958,1
30959,1
30960,1
30961,1
30962,5
30963,1
30964,1
30965,1
30966,1
30967,5
30968,5
30969,5
30970,5
30971,1
30972,2
30973,1
30974,1
30975,1
30976,5
30977,1
30978,1
30979,1
30980,1
30981,1
30982,5
30983,1
30984,1
30985,1
30986,1
30987,1
30988,5
30989,1
30990,1
30991,1
30992,1
30993,1
30994,1
30995,5
30996,1
30997,1
30998,1
30999,5
31000,1
31001,1
31002,5
31003,1
31004,1
31005,1
31006,1
31007,3
31008,1
31009,1
31010,5
31011,1
31012,1
31013,1
31014,1
31015,1
31016,5
31017,1
31018,1
31019,1
31020,5
31021,5
31022,1
31023,1
31024,1
31025,1
31026,1
31027,1
31028,1
31029,5
31030,1
31031,1
31032,1
31033,1
31034,1
31035,3
31036,5
31037,2
31038,1
31039,1
31040,5
31041,5
31042,1
31043,1
31044,1
31045,5
31046,1
31047,1
31048,1
31049,1
31050,5
31051,1
31052,1
31053,2
31054,1
31055,1
31056,1
31057,5
31058,1
31059,1
31060,1
31061,1
31062,1
31063,5
31064,1
31065,1
31066,5
31067,1
31068,1
31069,1
31070,1
31071,1
31072,1
31073,1
31074,5
31075,1
31076,1
31077,1
31078,1
31079,1
31080,1
31081,1
31082,5
31083,5
31084,1
31085,1
31086,3
31087,1
31088,1
31089,1
31090,1
31091,1
31092,5
31093,1
31094,1
31095,1
31096,1
31097,1
31098,1
31099,1
31100,5
31101,1
31102,1
31103,1
31104,5
31105,5
31106,5
31107,5
31108,1
31109,1
31110,1
31111,5
31112,1
31113,1
31114,5
31115,1
31116,1
31117,1
31118,1
31119,1
31120,1
31121,5
31122,1
31123,1
31124,1
31125,1
31126,5
31127,1
31128,5
31129,5
31130,1
31131,4
31132,1
31133,1
31134,5
31135,1
31136,1
31137,1
31138,1
31139,1
31140,5
31141,5
31142,1
31143,5
31144,5
